StudentID,Gender,Age,Major,MathGrade,ScienceGrade,EnglishGrade,AttendancePercentage,StudyHoursPerWeek,OverallStatus,EnrollmentDate
STU0977,Female,21,Economics,98.65,53.66,62.7,85.56,13.9,Pass,2020-07-30
STU0978,Male,19,Physics,76.42,67.62,66.97,69.9,6.7,Pass,2022-08-01
STU0979,Other,21,Electrical Engineering,60.62,52.45,72.69,69.85,10.3,Fail,2021-02-21
STU0980,Male,19,Civil Engineering,75.14,95.0,83.68,74.99,26.1,Pass,2024-08-22
STU0981,Male,19,Electrical Engineering,75.91,73.02,71.27,88.02,22.4,Pass,2020-10-17
STU0982,Male,20,Mechanical Engineering,74.99,46.57,74.11,94.63,28.8,Pass,2022-07-06
STU0983,Other,16,Mathematics,95.34,65.52,95.89,70.51,20.1,Pass,2022-08-27
STU0984,Male,22,English,70.01,78.07,84.77,83.55,10.3,Pass,2023-10-10
STU0985,Other,21,Mechanical Engineering,77.33,84.98,69.31,61.9,18.7,Pass,2022-05-07
STU0986,Female,22,Economics,84.59,65.65,82.86,80.0,22.3,Pass,2021-02-08
STU0987,Other,22,Mechanical Engineering,78.83,76.77,76.75,81.96,25.7,Pass,2021-03-27
STU0988,Male,21,Physics,80.17,63.91,70.97,67.42,8.1,Pass,2021-12-08
STU0989,Female,17,Mechanical Engineering,98.77,54.65,80.94,83.22,27.9,Pass,2020-07-24
STU0990,Male,21,Civil Engineering,89.97,76.72,81.91,74.55,11.0,Pass,2024-07-17
STU0991,Female,16,Biology,61.84,62.38,78.27,64.54,21.5,Pass,2020-02-28
STU0992,Female,20,Economics,84.49,53.65,81.76,65.05,6.0,Pass,2021-11-12
STU0993,Other,17,Chemistry,84.56,69.11,94.35,78.72,5.2,Pass,2024-07-01
STU0994,Male,19,Computer Science,86.97,79.63,61.67,71.66,22.9,Pass,2021-11-01
STU0995,Female,21,Civil Engineering,87.56,59.11,92.96,87.41,21.5,Pass,2024-01-14
STU0996,Other,21,Physics,76.83,59.65,66.34,68.41,21.9,Pass,2020-12-24
STU0997,Female,16,Mechanical Engineering,78.52,56.2,85.72,97.55,11.4,Pass,2020-12-16
STU0998,Male,19,Biology,80.27,78.72,76.11,99.29,21.9,Pass,2023-01-11
STU0999,Other,16,Mathematics,85.25,80.13,76.47,98.37,15.4,Pass,2024-09-30
STU1000,Other,20,Mathematics,73.01,61.73,70.59,77.42,10.4,Pass,2020-08-09
STU1001,Male,22,Computer Science,66.66,71.72,87.17,66.36,27.9,Pass,2024-05-22
STU1002,Other,20,Computer Science,70.25,56.83,81.8,89.56,5.8,Pass,2024-11-08
STU1003,Female,20,Computer Science,56.49,67.42,80.9,81.82,17.9,Pass,2020-06-07
STU1004,Female,21,Biology,100.0,60.51,72.05,75.04,23.0,Pass,2020-10-24
STU1005,Other,16,Biology,73.35,69.48,79.74,80.56,10.6,Pass,2023-03-26
STU1006,Male,22,Mechanical Engineering,85.42,48.71,78.26,83.21,7.0,Pass,2020-02-20
STU1007,Other,20,Mechanical Engineering,72.64,64.73,84.52,82.98,23.2,Pass,2023-09-28
STU1008,Other,22,Physics,59.61,68.85,67.94,79.6,6.5,Pass,2022-09-07
STU1009,Male,20,Mathematics,94.29,85.33,69.84,75.95,15.1,Pass,2024-02-05
STU1010,Female,22,Computer Science,86.21,100.0,83.29,74.55,26.5,Pass,2023-08-10
STU1011,Female,20,English,63.37,67.16,77.62,77.57,14.6,Pass,2023-01-01
STU1012,Other,20,Electrical Engineering,71.08,54.89,83.15,63.82,24.4,Pass,2024-05-05
STU1013,Male,19,Psychology,68.76,72.71,74.08,89.61,15.7,Pass,2022-04-20
STU1014,Male,22,Physics,57.32,64.18,63.28,78.06,7.7,Pass,2021-11-01
STU1015,Other,18,Biology,74.63,69.78,72.53,87.81,5.2,Pass,2021-03-03
STU1016,Female,18,Electrical Engineering,71.6,67.01,81.19,69.96,17.3,Pass,2024-06-24
STU1017,Male,22,English,83.68,78.05,78.24,85.05,10.1,Pass,2021-12-11
STU1018,Male,19,Chemistry,74.29,58.0,71.32,87.32,16.7,Pass,2023-03-07
STU1019,Male,22,Computer Science,82.74,64.52,94.17,95.15,21.1,Pass,2022-06-19
STU1020,Other,20,Biology,74.73,52.76,72.49,81.64,29.1,Pass,2021-01-18
STU1021,Other,19,Economics,67.77,57.69,73.63,71.78,16.4,Pass,2024-09-02
STU1022,Female,19,Mechanical Engineering,81.87,52.95,90.54,69.27,22.6,Pass,2020-11-09
STU1023,Male,20,Mechanical Engineering,77.68,80.31,60.14,88.09,24.9,Pass,2022-05-27
STU1024,Male,17,Chemistry,64.79,79.74,75.34,83.46,22.7,Pass,2020-07-23
STU1025,Other,20,Biology,82.03,47.5,81.45,99.86,28.6,Pass,2020-07-27
STU1026,Female,17,Psychology,73.31,55.15,85.82,84.44,11.0,Pass,2022-11-02
STU1027,Male,18,Mathematics,70.82,72.65,79.39,98.85,18.5,Pass,2022-04-27
STU1028,Female,18,Mathematics,66.33,60.08,74.2,85.03,28.6,Pass,2023-04-27
STU1029,Female,21,Civil Engineering,67.41,56.5,81.45,80.43,16.1,Pass,2023-12-19
STU1030,Male,16,Electrical Engineering,73.16,78.05,78.49,93.22,16.5,Pass,2020-02-02
STU1031,Other,21,History,81.02,83.77,75.6,99.15,12.9,Pass,2022-07-25
STU1032,Male,19,Economics,90.51,69.09,88.54,71.43,8.4,Pass,2020-11-24
STU1033,Male,20,Physics,82.48,75.72,79.77,61.33,5.0,Pass,2022-08-22
STU1034,Female,22,Civil Engineering,80.95,82.1,78.8,69.06,7.6,Pass,2024-07-04
STU1035,Other,20,Electrical Engineering,66.66,71.9,82.8,78.21,22.2,Pass,2021-02-19
STU1036,Female,20,Chemistry,79.42,76.04,91.78,84.81,26.9,Pass,2023-07-15
STU1037,Male,17,Psychology,68.97,65.87,88.14,64.9,22.0,Pass,2020-12-03
STU1038,Female,21,Physics,87.47,65.46,81.8,72.04,8.1,Pass,2022-06-10
STU1039,Male,18,Biology,69.1,64.65,75.74,99.31,17.7,Pass,2021-05-14
STU1040,Female,22,Chemistry,79.27,65.36,91.71,70.72,14.8,Pass,2021-08-01
STU1041,Male,17,English,69.96,75.58,74.07,67.61,21.1,Pass,2021-12-15
STU1042,Female,18,History,70.99,91.18,82.12,83.28,25.0,Pass,2023-05-29
STU1043,Female,17,History,70.35,64.03,81.15,62.88,19.8,Pass,2021-04-13
STU1044,Male,16,Economics,85.53,62.89,83.34,77.79,5.9,Pass,2023-08-17
STU1045,Male,18,Electrical Engineering,70.06,91.51,81.12,93.64,8.7,Pass,2023-06-24
STU1046,Male,21,Psychology,84.44,53.48,97.11,83.88,26.9,Pass,2021-03-17
STU1047,Other,22,Electrical Engineering,82.05,66.61,79.72,96.98,19.5,Pass,2021-12-20
STU1048,Male,18,Mathematics,69.81,76.66,78.24,92.22,10.9,Pass,2024-11-09
STU1049,Female,17,Mechanical Engineering,85.65,63.0,71.74,72.51,21.7,Pass,2023-09-02
STU1050,Female,21,Mechanical Engineering,84.76,82.01,93.46,94.32,21.6,Pass,2020-11-17
STU1051,Male,19,Physics,83.65,65.72,82.93,61.86,14.5,Pass,2021-04-18
STU1052,Other,20,Mathematics,88.45,71.04,83.16,85.05,14.3,Pass,2021-01-28
STU1053,Female,19,Biology,72.95,81.74,78.62,87.4,17.5,Pass,2023-10-20
STU1054,Female,18,Civil Engineering,73.65,98.38,74.87,61.25,17.4,Pass,2020-10-07
STU1055,Female,19,Mechanical Engineering,71.17,69.85,67.21,67.96,19.8,Pass,2023-11-29
STU1056,Male,20,Economics,68.83,68.29,89.66,64.92,19.3,Pass,2024-05-22
STU1057,Male,18,Computer Science,82.15,67.55,69.87,74.27,17.5,Pass,2020-12-27
STU1058,Female,22,Civil Engineering,54.18,59.68,92.41,70.88,6.4,Pass,2023-11-17
STU1059,Male,17,Civil Engineering,73.22,50.9,87.16,71.9,17.7,Pass,2023-08-23
STU1060,Male,21,History,84.91,61.68,83.51,93.32,20.4,Pass,2020-10-07
STU1061,Other,20,Economics,71.64,85.91,73.29,78.15,22.4,Pass,2021-01-06
STU1062,Other,20,Economics,52.28,75.1,68.55,87.43,12.4,Pass,2023-02-12
STU1063,Other,21,Civil Engineering,75.46,81.28,71.13,96.86,22.7,Pass,2024-09-03
STU1064,Male,22,Civil Engineering,75.55,76.85,72.0,96.33,8.3,Pass,2022-05-18
STU1065,Female,22,Psychology,75.32,81.51,85.92,72.24,27.0,Pass,2021-05-14
STU1066,Male,16,Mathematics,55.25,64.14,83.21,80.35,7.2,Pass,2024-02-12
STU1067,Female,19,Biology,67.54,58.26,84.13,75.1,8.4,Pass,2023-10-14
STU1068,Other,19,Psychology,82.5,67.15,75.08,66.87,10.9,Pass,2020-09-17
STU1069,Male,21,Computer Science,78.97,52.09,88.87,83.96,22.0,Pass,2024-08-28
STU1070,Male,20,Psychology,94.66,76.86,79.95,62.31,27.4,Pass,2021-08-21
STU1071,Other,22,Economics,69.32,56.59,79.8,74.46,12.4,Pass,2021-07-11
STU1072,Female,19,Psychology,76.85,63.24,72.36,72.65,20.5,Pass,2024-03-08
STU1073,Male,22,Biology,89.55,54.44,80.66,93.67,8.9,Pass,2020-08-15
STU1074,Other,21,English,78.71,77.65,64.46,61.55,25.7,Pass,2023-12-19
STU1075,Male,22,Economics,67.5,73.03,82.59,64.11,24.2,Pass,2022-11-16
STU1076,Other,16,History,76.13,67.72,75.33,70.96,12.4,Pass,2021-10-18
STU1077,Other,18,Civil Engineering,81.51,65.0,86.89,67.14,29.8,Pass,2021-11-28
STU1078,Other,17,Psychology,76.12,81.31,70.74,67.46,16.3,Pass,2024-03-15
STU1079,Male,22,Civil Engineering,72.46,76.66,83.92,85.12,8.9,Pass,2020-12-09
STU1080,Female,18,Physics,94.95,68.39,71.15,68.03,19.8,Pass,2020-11-16
STU1081,Male,17,Mechanical Engineering,59.71,75.1,77.25,66.76,7.9,Pass,2020-09-17
STU1082,Male,18,Electrical Engineering,79.79,82.76,77.55,72.42,12.0,Pass,2022-08-07
STU1083,Female,17,Physics,60.42,75.99,75.53,68.15,25.2,Pass,2024-01-08
STU1084,Other,18,Economics,76.39,82.95,75.84,91.82,13.5,Pass,2022-07-29
STU1085,Other,22,Physics,91.72,84.25,82.31,66.64,5.6,Pass,2020-09-21
STU1086,Other,21,Biology,69.02,77.32,84.59,79.25,12.2,Pass,2020-08-05
STU1087,Male,21,Computer Science,85.13,61.28,90.01,79.37,12.4,Pass,2023-12-19
STU1088,Other,16,History,75.02,84.06,74.17,98.75,6.3,Pass,2021-03-13
STU1089,Female,20,Economics,78.43,56.77,76.85,64.01,8.7,Pass,2020-06-26
STU1090,Male,21,Psychology,61.92,87.52,82.41,68.61,5.9,Pass,2021-01-04
STU1091,Other,18,Mechanical Engineering,72.27,58.2,82.02,98.48,23.4,Pass,2023-06-18
STU1092,Female,21,Biology,58.43,55.88,78.78,85.83,20.4,Pass,2021-12-09
STU1093,Male,20,History,74.43,90.75,84.8,61.41,20.4,Pass,2024-01-03
STU1094,Male,18,Mathematics,69.29,82.14,88.16,89.22,13.9,Pass,2023-04-11
STU1095,Male,19,Chemistry,83.86,67.49,79.12,61.2,14.3,Pass,2022-12-25
STU1096,Other,18,Electrical Engineering,79.37,64.05,77.13,84.89,22.5,Pass,2024-12-26
STU1097,Male,18,Computer Science,76.78,58.48,76.69,78.95,12.3,Pass,2022-10-17
STU1098,Other,19,Physics,89.4,60.29,81.41,73.55,20.1,Pass,2022-06-15
STU1099,Other,19,Civil Engineering,61.35,79.85,73.28,63.51,29.2,Pass,2022-03-12
STU1100,Male,20,Civil Engineering,74.72,67.53,83.4,87.7,17.7,Pass,2021-03-27
STU1101,Female,22,Mathematics,77.4,60.74,68.61,78.02,17.9,Pass,2020-07-02
STU1102,Female,16,Electrical Engineering,76.52,57.37,76.7,62.25,13.3,Pass,2020-06-22
STU1103,Female,19,Civil Engineering,78.96,86.03,69.93,73.36,11.2,Pass,2023-02-14
STU1104,Female,20,Physics,57.63,58.32,82.4,76.08,17.5,Pass,2022-03-19
STU1105,Other,18,Electrical Engineering,62.56,57.09,83.06,88.8,23.5,Pass,2023-10-12
STU1106,Male,20,Mechanical Engineering,76.34,64.54,74.99,87.56,18.6,Pass,2021-10-10
STU1107,Other,21,History,71.1,60.75,75.12,68.16,7.8,Pass,2020-07-28
STU1108,Other,17,Computer Science,84.51,75.15,98.63,65.08,5.9,Pass,2021-12-31
STU1109,Female,17,Economics,83.01,72.18,79.54,74.09,28.6,Pass,2024-01-02
STU1110,Female,21,English,67.47,45.03,87.94,69.64,18.2,Pass,2020-05-03
STU1111,Male,19,Economics,70.92,68.16,78.38,84.31,23.3,Pass,2020-01-29
STU1112,Other,20,Economics,89.33,63.16,64.44,71.41,8.3,Pass,2020-07-15
STU1113,Male,20,Civil Engineering,75.2,68.54,94.43,95.61,21.8,Pass,2022-07-24
STU1114,Other,16,English,81.86,84.01,71.33,98.47,29.8,Pass,2020-11-11
STU1115,Male,20,Economics,82.05,52.95,82.59,72.74,13.4,Pass,2023-08-18
STU1116,Female,16,Mathematics,64.05,60.76,81.58,88.97,17.7,Pass,2020-07-02
STU1117,Male,17,Biology,80.35,60.95,90.81,82.61,17.4,Pass,2022-05-18
STU1118,Female,17,Economics,84.06,55.17,88.91,64.59,23.6,Pass,2024-07-31
STU1119,Male,16,Biology,86.12,85.01,68.34,87.66,9.4,Pass,2021-04-07
STU1120,Other,19,Chemistry,70.41,73.61,83.62,82.67,14.0,Pass,2020-10-19
STU1121,Male,22,English,72.78,90.47,81.44,76.19,15.6,Pass,2024-07-07
STU1122,Female,17,Economics,92.26,73.92,58.76,73.52,21.3,Pass,2024-10-03
STU1123,Other,19,Physics,71.97,77.35,76.58,94.54,21.4,Pass,2020-08-19
STU1124,Female,16,Physics,66.04,64.92,78.17,76.41,13.8,Pass,2024-02-23
STU1125,Female,19,Psychology,82.29,75.96,90.75,60.4,23.6,Pass,2020-06-04
STU1126,Other,16,Mathematics,81.4,65.18,80.91,76.52,10.2,Pass,2024-07-26
STU1127,Other,18,Biology,74.12,63.71,83.08,93.28,18.8,Pass,2020-09-06
STU1128,Other,19,English,64.81,65.48,80.46,98.61,24.1,Pass,2023-04-10
STU1129,Male,16,Economics,70.67,82.77,87.66,95.62,25.4,Pass,2021-06-02
STU1130,Male,19,Mathematics,66.07,57.66,86.87,65.72,16.1,Pass,2024-07-06
STU1131,Female,20,Computer Science,74.2,92.69,78.37,85.37,23.7,Pass,2024-07-08
STU1132,Male,20,History,83.77,52.64,82.43,63.88,5.3,Pass,2021-06-12
STU1133,Male,16,History,86.81,74.81,83.74,96.15,9.7,Pass,2023-11-15
STU1134,Other,16,Civil Engineering,72.63,72.03,80.74,76.66,8.4,Pass,2024-09-03
STU1135,Female,18,English,82.62,56.88,72.72,66.31,10.3,Pass,2020-01-09
STU1136,Other,16,Chemistry,70.07,71.57,76.3,76.59,14.7,Pass,2024-06-18
STU1137,Female,21,Mathematics,73.83,79.64,92.55,89.8,6.2,Pass,2020-02-28
STU1138,Male,22,Mathematics,77.7,68.71,86.7,71.18,11.0,Pass,2022-09-15
STU1139,Female,16,Economics,58.9,63.64,78.38,81.93,28.8,Pass,2020-05-29
STU1140,Male,17,Economics,66.34,62.01,95.02,69.21,5.3,Pass,2022-04-08
STU1141,Male,20,Computer Science,60.4,51.83,75.29,99.75,24.2,Pass,2021-02-13
STU1142,Female,18,History,72.18,77.66,59.71,92.49,13.6,Pass,2021-09-17
STU1143,Other,19,Biology,60.49,78.76,73.1,89.75,14.4,Pass,2022-06-02
STU1144,Other,20,English,70.74,71.32,68.78,87.31,11.0,Pass,2021-08-19
STU1145,Male,17,Mathematics,70.88,70.83,85.19,70.28,21.0,Pass,2021-08-25
STU1146,Female,17,Economics,77.63,67.22,89.88,99.37,25.3,Pass,2024-05-26
STU1147,Male,18,Computer Science,74.22,45.31,83.56,80.38,24.4,Pass,2021-01-07
STU1148,Male,22,Chemistry,67.41,53.66,77.95,80.66,28.8,Pass,2024-11-07
STU1149,Other,20,Physics,63.56,66.23,86.89,92.8,6.2,Pass,2023-01-25
STU1150,Other,21,Civil Engineering,80.25,61.26,93.14,93.58,25.1,Pass,2021-09-12
STU1151,Male,22,Economics,90.96,70.24,70.17,62.86,21.8,Pass,2020-05-10
STU1152,Female,21,Mechanical Engineering,83.85,70.98,77.11,94.44,26.1,Pass,2023-06-22
STU1153,Female,17,Mechanical Engineering,85.73,54.68,76.03,67.29,23.2,Pass,2023-12-16
STU1154,Female,21,Mechanical Engineering,47.32,66.17,78.54,87.28,7.4,Fail,2024-09-22
STU1155,Other,22,Civil Engineering,78.91,92.97,78.1,79.48,22.4,Pass,2023-01-10
STU1156,Other,16,Civil Engineering,67.27,51.37,82.46,68.77,7.7,Pass,2023-02-15
STU1157,Male,19,Mathematics,77.25,57.48,84.23,69.59,29.3,Pass,2022-04-24
STU1158,Female,20,Civil Engineering,85.58,75.98,74.65,75.32,20.8,Pass,2023-09-19
STU1159,Male,19,Mathematics,67.36,71.42,88.3,86.1,9.4,Pass,2021-09-14
STU1160,Female,19,Electrical Engineering,76.35,77.42,82.95,84.3,13.2,Pass,2021-11-03
STU1161,Other,22,Civil Engineering,75.76,69.46,95.3,63.44,15.2,Pass,2020-02-12
STU1162,Female,22,Psychology,70.88,54.85,85.62,88.39,8.8,Pass,2024-10-30
STU1163,Male,20,Chemistry,68.62,88.03,83.91,83.26,6.2,Pass,2020-03-06
STU1164,Male,17,Computer Science,80.37,89.91,83.75,88.36,13.3,Pass,2021-07-14
STU1165,Female,17,Mechanical Engineering,79.59,92.59,78.12,87.8,28.9,Pass,2021-05-04
STU1166,Male,19,English,72.65,52.7,76.04,70.91,11.7,Pass,2020-12-25
STU1167,Female,20,Computer Science,83.95,67.06,61.93,99.19,22.4,Pass,2024-07-05
STU1168,Other,19,Economics,64.25,82.39,75.78,97.9,23.9,Pass,2024-07-02
STU1169,Male,18,Psychology,64.4,70.57,80.06,71.76,20.4,Pass,2024-09-09
STU1170,Female,16,Mathematics,70.11,85.39,75.6,66.26,8.7,Pass,2020-04-05
STU1171,Other,22,Chemistry,96.82,88.61,72.16,70.57,13.5,Pass,2020-01-24
STU1172,Female,19,Mathematics,86.37,91.37,66.7,62.19,12.2,Pass,2020-03-12
STU1173,Female,21,Biology,75.63,57.42,85.33,78.01,12.4,Pass,2023-11-22
STU1174,Female,18,Biology,77.14,74.02,72.05,95.4,14.4,Pass,2024-04-04
STU1175,Other,16,Chemistry,61.17,76.86,68.56,88.8,17.9,Pass,2020-01-28
STU1176,Female,16,English,83.73,83.42,83.46,61.65,17.2,Pass,2021-12-11
STU1177,Male,17,Civil Engineering,83.11,74.04,88.14,85.78,14.2,Pass,2023-06-04
STU1178,Male,19,English,82.48,53.46,78.64,96.57,20.3,Pass,2021-03-20
STU1179,Male,17,English,73.67,77.7,75.22,85.19,27.6,Pass,2023-08-10
STU1180,Other,17,Electrical Engineering,81.8,66.82,71.66,70.57,24.1,Pass,2024-06-05
STU1181,Other,16,Physics,93.7,73.91,78.54,90.29,19.3,Pass,2023-11-07
STU1182,Male,18,Physics,96.85,68.6,74.23,73.12,22.2,Pass,2022-10-25
STU1183,Other,19,Electrical Engineering,85.84,74.4,75.18,83.74,19.3,Pass,2023-05-24
STU1184,Male,19,English,62.43,75.73,87.29,73.7,9.5,Pass,2024-06-26
STU1185,Male,16,Biology,64.75,76.36,79.54,76.41,22.8,Pass,2022-07-19
STU1186,Other,22,Computer Science,55.46,80.31,69.27,63.58,29.1,Pass,2020-10-03
STU1187,Other,21,Mathematics,75.34,64.29,75.65,92.2,6.5,Pass,2021-11-11
STU1188,Female,17,Chemistry,88.34,84.9,85.76,99.26,13.2,Pass,2024-02-10
STU1189,Male,21,Chemistry,73.2,66.53,79.99,70.18,15.7,Pass,2020-04-04
STU1190,Female,21,Electrical Engineering,75.44,72.91,70.61,94.33,11.5,Pass,2024-03-25
STU1191,Other,17,Physics,60.14,69.77,88.13,95.51,18.0,Pass,2022-05-25
STU1192,Other,18,Computer Science,76.69,63.61,80.25,62.49,19.9,Pass,2024-10-11
STU1193,Male,16,Electrical Engineering,75.35,67.76,74.81,79.31,5.7,Pass,2022-02-11
STU1194,Male,22,English,66.35,51.49,75.25,89.06,10.2,Pass,2021-05-17
STU1195,Female,19,Computer Science,86.73,78.06,78.71,67.66,26.0,Pass,2021-07-26
STU1196,Female,16,Physics,74.37,87.94,59.38,98.15,8.7,Pass,2023-03-12
STU1197,Male,20,History,90.05,66.81,71.84,85.77,14.5,Pass,2022-04-26
STU1198,Other,17,Chemistry,65.7,76.78,73.62,66.91,8.8,Pass,2024-09-18
STU1199,Other,22,English,85.52,77.07,86.11,99.46,22.0,Pass,2024-10-07
STU1200,Female,17,Physics,68.98,71.37,79.24,61.04,20.1,Pass,2024-01-05
STU1201,Female,19,Mechanical Engineering,71.14,58.51,89.85,87.79,21.0,Pass,2021-06-01
STU1202,Female,20,History,55.46,64.56,60.63,74.03,22.4,Pass,2023-03-29
STU1203,Male,16,Mechanical Engineering,60.88,70.64,92.12,73.72,7.9,Pass,2022-01-19
STU1204,Other,17,Electrical Engineering,75.31,67.6,75.14,91.31,5.4,Pass,2021-02-10
STU1205,Other,21,Mathematics,70.44,77.3,82.87,75.03,23.3,Pass,2023-10-20
STU1206,Male,17,History,73.91,61.0,67.17,63.47,28.0,Pass,2024-01-23
STU1207,Other,19,Biology,79.35,81.74,82.25,88.6,28.4,Pass,2024-11-17
STU1208,Other,22,Civil Engineering,82.54,73.39,68.01,77.59,9.1,Pass,2024-02-17
STU1209,Male,21,Chemistry,64.53,91.51,85.84,73.31,8.4,Pass,2022-05-10
STU1210,Other,21,English,60.86,62.02,92.18,88.92,12.5,Pass,2020-07-09
STU1211,Female,16,Physics,86.76,73.58,71.67,85.68,22.7,Pass,2022-07-29
STU1212,Female,22,English,66.8,65.64,66.3,71.34,21.4,Pass,2023-05-27
STU1213,Female,22,Physics,82.14,79.46,88.58,80.81,19.5,Pass,2022-02-17
STU1214,Other,18,Mathematics,75.78,74.88,85.52,64.9,19.9,Pass,2020-03-20
STU1215,Female,18,English,95.31,79.14,68.67,82.63,8.2,Pass,2022-07-27
STU1216,Female,22,Mechanical Engineering,74.71,61.93,87.08,60.44,18.5,Pass,2024-11-26
STU1217,Other,21,Economics,78.13,75.84,81.74,63.8,17.0,Pass,2021-05-16
STU1218,Other,16,Mathematics,67.84,66.46,82.34,78.01,28.7,Pass,2022-08-28
STU1219,Female,19,Chemistry,68.97,85.78,83.77,84.05,9.1,Pass,2021-02-07
STU1220,Other,17,Computer Science,79.71,51.03,75.94,71.78,15.6,Pass,2022-08-01
STU1221,Female,17,History,72.14,77.96,72.72,92.24,22.2,Pass,2020-03-05
STU1222,Female,16,Psychology,70.09,48.63,97.08,63.27,26.3,Pass,2021-01-07
STU1223,Other,20,Electrical Engineering,76.85,35.58,85.18,81.19,25.3,Pass,2022-03-30
STU1224,Male,16,History,74.9,85.13,70.95,80.79,11.7,Pass,2023-02-17
STU1225,Female,21,Computer Science,62.28,88.82,80.72,63.62,15.8,Pass,2023-03-22
STU1226,Female,22,Physics,84.66,92.16,87.46,67.28,8.9,Pass,2022-11-20
STU1227,Male,16,Civil Engineering,63.12,66.37,73.23,99.12,27.0,Pass,2020-02-20
STU1228,Female,16,History,68.57,82.8,79.0,99.48,28.7,Pass,2024-11-19
STU1229,Female,17,History,79.25,61.34,67.11,93.26,11.8,Pass,2020-07-13
STU1230,Other,16,Physics,76.19,75.81,79.88,85.09,24.7,Pass,2023-03-07
STU1231,Female,17,Physics,75.73,77.23,96.26,62.52,13.7,Pass,2020-03-28
STU1232,Male,19,Mechanical Engineering,74.8,62.39,72.91,64.24,12.6,Pass,2022-03-10
STU1233,Female,17,Biology,80.05,78.4,86.57,80.59,27.2,Pass,2023-09-11
STU1234,Female,17,Mathematics,69.1,70.14,79.36,89.0,16.0,Pass,2020-12-01
STU1235,Female,21,Physics,90.69,66.29,81.78,77.99,7.1,Pass,2022-03-06
STU1236,Female,22,Mechanical Engineering,71.2,70.83,93.42,91.55,29.1,Pass,2024-12-14
STU1237,Other,20,Physics,70.99,58.8,73.99,96.63,21.6,Pass,2020-02-04
STU1238,Male,22,Mathematics,73.43,71.11,90.26,80.15,13.1,Pass,2024-09-03
STU1239,Male,21,Mechanical Engineering,77.73,76.21,79.09,95.41,6.9,Pass,2023-03-07
STU1240,Male,22,Chemistry,63.42,72.21,84.42,99.47,25.3,Pass,2023-02-10
STU1241,Female,18,Mathematics,69.07,94.34,80.74,81.77,9.0,Pass,2023-12-09
STU1242,Male,17,Economics,93.23,70.41,80.03,62.04,29.1,Pass,2022-03-06
STU1243,Other,16,History,75.37,69.58,88.44,77.36,7.3,Pass,2024-02-16
STU1244,Female,17,History,74.57,68.14,72.9,66.89,22.3,Pass,2021-07-20
STU1245,Male,21,Economics,74.23,66.01,100.0,65.18,23.3,Pass,2021-03-07
STU1246,Other,16,Mechanical Engineering,73.1,79.22,80.14,88.63,6.7,Pass,2021-04-05
STU1247,Female,17,Civil Engineering,73.9,88.02,73.02,90.04,7.8,Pass,2020-05-23
STU1248,Female,18,History,75.58,70.24,81.9,75.46,17.1,Pass,2020-10-23
STU1249,Male,16,English,71.7,72.79,83.26,81.2,12.1,Pass,2022-03-19
STU1250,Other,19,Biology,63.39,56.59,67.96,82.17,27.1,Pass,2023-06-04
STU1251,Other,20,Mechanical Engineering,72.33,75.74,75.54,80.46,6.2,Pass,2020-05-29
STU1252,Other,16,English,75.62,56.34,91.74,89.05,26.1,Pass,2022-08-22
STU1253,Female,20,Mechanical Engineering,77.68,72.77,82.25,72.1,8.2,Pass,2022-05-21
STU1254,Male,21,History,92.76,68.03,87.65,64.25,26.3,Pass,2024-10-27
STU1255,Female,22,Electrical Engineering,79.33,62.71,86.63,61.8,23.8,Pass,2023-09-30
STU1256,Other,17,History,81.56,73.86,78.75,71.4,22.4,Pass,2022-10-15
STU1257,Other,22,Mathematics,73.91,83.53,87.65,61.71,18.5,Pass,2024-11-23
STU1258,Female,17,Mechanical Engineering,55.99,87.03,71.24,78.95,10.3,Pass,2022-02-08
STU1259,Other,22,Biology,58.53,84.37,79.39,86.74,25.4,Pass,2022-06-06
STU1260,Male,17,Biology,58.36,84.18,74.35,96.64,28.6,Pass,2023-01-01
STU1261,Female,18,Civil Engineering,89.26,61.62,75.92,73.74,23.4,Pass,2021-12-19
STU1262,Other,20,Electrical Engineering,82.6,89.01,79.74,79.55,28.7,Pass,2022-04-02
STU1263,Other,21,Mathematics,85.65,61.23,65.35,79.29,29.2,Pass,2020-06-25
STU1264,Male,19,Economics,48.25,58.67,86.45,93.0,26.7,Pass,2022-05-06
STU1265,Other,17,History,74.47,84.04,73.84,61.15,14.2,Pass,2021-07-01
STU1266,Female,21,Mathematics,98.86,79.69,74.44,94.57,17.8,Pass,2023-07-04
STU1267,Male,18,Chemistry,78.72,76.01,78.23,67.21,29.5,Pass,2024-01-07
STU1268,Female,16,Computer Science,71.48,82.49,85.05,61.35,17.8,Pass,2022-03-15
STU1269,Other,17,Biology,61.81,85.19,80.68,64.05,20.9,Pass,2020-02-14
STU1270,Male,21,History,81.62,52.78,64.01,97.31,9.2,Pass,2024-04-06
STU1271,Male,17,Biology,64.37,58.61,76.82,89.66,7.8,Pass,2022-11-20
STU1272,Female,20,Mathematics,90.06,50.09,83.49,70.45,9.1,Pass,2024-02-06
STU1273,Female,20,Mathematics,54.44,56.1,79.65,92.56,12.5,Pass,2023-04-14
